"asin","date","text","imageUrlList","numberOfHelpful","parentReviewId","rate","reviewId","title","username","verified","keyword","date_raw","year","month","day","year_month","quarter","year_quarter","country"
"B079XX3P4R",2021-05-15,"If you haven't seen this yet and you are taking the time to read reviews, stop it and just watch the movie already! You won't be disappointed.","",0,NA,5,"R5NLTNTYY4Y7I","Great Movie!","Bherbie","True","Game","Reviewed in the United States on May 15, 2021",2021,"May","Saturday","2021/05","Q2",2021 Q2,"the United States"
"B079XX3P4R",2021-05-12,"was good","",0,NA,5,"R3P9X3WK2A25R5","good","Amazon Customer","True","Game","Reviewed in the United States on May 12, 2021",2021,"May","Wednesday","2021/05","Q2",2021 Q2,"the United States"
"B079XX3P4R",2021-05-11,"Hilarious movie highly recommended","",0,NA,5,"R88QTIV78322E","Hilarious","scotty b","True","Game","Reviewed in the United States on May 11, 2021",2021,"May","Tuesday","2021/05","Q2",2021 Q2,"the United States"
"B079XX3P4R",2021-05-10,"This. Is. Hilarious. So much so, we watch it over & over w/our teen. There’s enough twists, turns & constant fluid movement between the actors, you don’t have time to run to bathroom, much less become bored. All the actors like the well known leads have such a GREAT chemistry - even right down to the extras. My favorite is the odd neighbor, the cop who comes off as very strange. I really can’t say much more - I don’t want to give away anything. It’s a fun “semi-wholesome” movie that can be watched on a date night (no chilling) or with a group. And btw, this review is coming from someone who prefers films w/obtuse plots & subtitles.","",2,NA,5,"RB0HI9GK7HQKC","REFRESHING RAPIER WITS ABOUND!!","MsSushiQ1","True","Game","Reviewed in the United States on May 10, 2021",2021,"May","Monday","2021/05","Q2",2021 Q2,"the United States"
"B079XX3P4R",2021-05-02,"This was such a really good movie, I laughed all the way through, Jason Bateman and Rachel McAdams was hilarious.","",0,NA,5,"R1M34G6YBSWLSR","Great movie for date night or family night","April Zalucky","True","Game","Reviewed in the United States on May 2, 2021",2021,"May","Sunday","2021/05","Q2",2021 Q2,"the United States"
"B079XX3P4R",2021-04-29,"This movie will definitely take you on a journey. A big twist on game night between some friends. Super funny moments. Some can be a big dark. Like twisted humor but overall, very funny movie!!","",0,NA,5,"R2WPE8YS7PHT1K","Funniest movie I’ve seen in a while!","Mrs. Lee","True","Game","Reviewed in the United States on April 29, 2021",2021,"April","Thursday","2021/04","Q2",2021 Q2,"the United States"
"B079XX3P4R",2021-04-25,"With the $5.","",0,NA,5,"R1D3UVFVS7BRV1","Hysterical!","PEG","True","Game","Reviewed in the United States on April 25, 2021",2021,"April","Sunday","2021/04","Q2",2021 Q2,"the United States"
"B079XX3P4R",2021-04-20,"So funny. Plot twist after plot twist. Good amount of action and story is easy to follow. Actors have good charisma and are believable as friends.","",0,NA,5,"R3FJPP02KVJ955","Very entertaining","vada","True","Game","Reviewed in the United States on April 20, 2021",2021,"April","Tuesday","2021/04","Q2",2021 Q2,"the United States"
"B079XX3P4R",2021-04-15,"This movie is sooooooo funny!!! Watched it 3 times in a week. Crying so funny","",0,NA,5,"R1L5IR36SDXJFH","It's fummy","shalice emerson","True","Game","Reviewed in the United States on April 15, 2021",2021,"April","Thursday","2021/04","Q2",2021 Q2,"the United States"
"B079XX3P4R",2021-04-14,"Funny movie! Anything with Jason Bateman is awesome, but this is especially funny. I’ve seen it twice now","",0,NA,5,"R2QIC3DZLRTK6Q","Very funny!","Terri Safford","True","Game","Reviewed in the United States on April 14, 2021",2021,"April","Wednesday","2021/04","Q2",2021 Q2,"the United States"
"B079XX3P4R",2021-04-14,"A fun little movie with lots of great comic actors and some really unexpected cinematography","",0,NA,5,"R1JDGV1O3VJXW4","A fun little movie","IWMW","True","Game","Reviewed in the United States on April 14, 2021",2021,"April","Wednesday","2021/04","Q2",2021 Q2,"the United States"
"B079XX3P4R",2021-04-11,"This wasn't that funny of a movie to me but there were some parts that made me laugh such as when Rachel McAdam's character is waving the gun at the people in the bar.","",0,NA,3,"R37OH68YWZXA0B","ok movie with some funny parts","Gordon Yu","True","Game","Reviewed in the United States on April 11, 2021",2021,"April","Sunday","2021/04","Q2",2021 Q2,"the United States"
"B079XX3P4R",2021-04-06,"I liked how funny it is.","",0,NA,5,"R18HV9NXZ2YBMS","good comedy","Homer Espinoza","True","Game","Reviewed in the United States on April 6, 2021",2021,"April","Tuesday","2021/04","Q2",2021 Q2,"the United States"
"B079XX3P4R",2021-04-04,"Funny","",0,NA,5,"R2U1H1WPEPOZ7R",".","Sara Wilson","True","Game","Reviewed in the United States on April 4, 2021",2021,"April","Sunday","2021/04","Q2",2021 Q2,"the United States"
"B079XX3P4R",2021-03-28,"clean jokes, hilarious through and through 10/10","",0,NA,5,"RRT7BR1XXAEPK","Hilarious!!","Sunny G","True","Game","Reviewed in the United States on March 28, 2021",2021,"March","Sunday","2021/03","Q1",2021 Q1,"the United States"
"B079XX3P4R",2021-03-27,"Foul language and raunchy. Turned it off after 10 minutes","",0,NA,1,"R3J9W205Z91BL0","Horrible","Alecia","True","Game","Reviewed in the United States on March 27, 2021",2021,"March","Saturday","2021/03","Q1",2021 Q1,"the United States"
"B079XX3P4R",2021-03-16,"Sooooo funny! Lots of action and I found myself grabbing my seat so many times","",0,NA,5,"R28ZX1U6QNNPP4","Funnyy","Kendra","True","Game","Reviewed in the United States on March 16, 2021",2021,"March","Tuesday","2021/03","Q1",2021 Q1,"the United States"
"B079XX3P4R",2021-03-16,"My husband and I loved this movie!","",0,NA,5,"R2E956CCT6BS6R","Great movie","MattKristi","True","Game","Reviewed in the United States on March 16, 2021",2021,"March","Tuesday","2021/03","Q1",2021 Q1,"the United States"
"B079XX3P4R",2021-03-14,"It wasn't horrible but wasn't great. I've seen a lot worse recently!","",0,NA,3,"R2133K0DYCGQFG","I like Jason Bateman","luvamazonprime","True","Game","Reviewed in the United States on March 14, 2021",2021,"March","Sunday","2021/03","Q1",2021 Q1,"the United States"
"B079XX3P4R",2021-03-11,"Jason Bateman is undoubtedly the best actor of all time. Okay...maybe that's a stretch. But I freaking love him. So funny and this movie is surprisingly hilarious. The neighbor and his awkward disposition made me laugh so hard that I spit my drink out of my nose. A must see movie!!!","",0,NA,5,"R2JB0GNDHWOQ9X","I wish I could re-watch this for the 1st time again...Hilarious.","Brianne","True","Game","Reviewed in the United States on March 11, 2021",2021,"March","Thursday","2021/03","Q1",2021 Q1,"the United States"
"B079XX3P4R",2021-03-09,"Funny movie love it","",0,NA,5,"R2W3EVOF6QNNTF","Funny","Jhugg","True","Game","Reviewed in the United States on March 9, 2021",2021,"March","Tuesday","2021/03","Q1",2021 Q1,"the United States"
"B079XX3P4R",2021-03-06,"I needed some laughs and this movie made me laugh.","",0,NA,4,"R3K3XM63XEW5ZW","Funny Movie!","Felinity","True","Game","Reviewed in the United States on March 6, 2021",2021,"March","Saturday","2021/03","Q1",2021 Q1,"the United States"
"B079XX3P4R",2021-03-06,"My poor spouse had to deal with me laughing hysterically at this movie- Game Night! I'm talking full out snorting crying can't breathe laughing. It was sooooo good I made sure to text all my family members to recommend they watch it too for a great laugh. Not for children. Totally worth renting/buying.","",0,NA,5,"R29ZCVWS2IJGAY","LMBO","Ronald Parks","True","Game","Reviewed in the United States on March 6, 2021",2021,"March","Saturday","2021/03","Q1",2021 Q1,"the United States"
"B079XX3P4R",2021-03-06,"very nice cinematography though. and loved the acts :)","",0,NA,4,"R2F3T7XEHY37H9","entertaining but with some cheesy twists in the plot","Mary","True","Game","Reviewed in the United States on March 6, 2021",2021,"March","Saturday","2021/03","Q1",2021 Q1,"the United States"
"B079XX3P4R",2021-03-05,"Hilarious movie.","",0,NA,5,"R1D6S6G7S1DE4B","Hilarious","Kaitlin Omalley","True","Game","Reviewed in the United States on March 5, 2021",2021,"March","Friday","2021/03","Q1",2021 Q1,"the United States"
"B079XX3P4R",2021-03-01,"the DVD case was completely crushed and broken. Pieces fell off as soon as the shrinkwrap was removed. Shrink wrap was intact and the DVD does not appear to be damaged","",0,NA,2,"R1S3LO9RLSKIM2","Crushed DVD case","dms","True","Game","Reviewed in the United States on March 1, 2021",2021,"March","Monday","2021/03","Q1",2021 Q1,"the United States"
"B079XX3P4R",2021-03-01,"Love the comedy in this movie.","",0,NA,5,"R1B9EODXWA2SNK","Hilarious","Brandon K.","True","Game","Reviewed in the United States on March 1, 2021",2021,"March","Monday","2021/03","Q1",2021 Q1,"the United States"
"B079XX3P4R",2021-02-24,"Having trouble agreeing on that dreaded rom-com? Of course you are because most are terrible. This isn't. In fact, it's actually funny for both a boy and a girl. I wouldn't steer you wrong.","",0,NA,5,"R1IYRKBK2NDE6K","A rom-com that's light on rom and heavy on com.","Groverola","True","Game","Reviewed in the United States on February 24, 2021",2021,"February","Wednesday","2021/02","Q1",2021 Q1,"the United States"
"B079XX3P4R",2021-02-23,"This item was used and in great condition. It showed up in a timely manner.","",0,NA,4,"R2LGBAA08GB8DI","Good used product","December Tueller","True","Game","Reviewed in the United States on February 23, 2021",2021,"February","Tuesday","2021/02","Q1",2021 Q1,"the United States"
"B079XX3P4R",2021-02-20,"Great movie.","",0,NA,5,"R17UZBMIASV3WC","Good","Stephanie","True","Game","Reviewed in the United States on February 20, 2021",2021,"February","Saturday","2021/02","Q1",2021 Q1,"the United States"
"B079XX3P4R",2021-02-18,"I have watched this moving numerous times. It is still as funny and entertaining as the first time Jason Bateman is fantastic in it.","",0,NA,5,"R31FXJY221G8KJ","Awesome Date Night Movie","Patricia M Morales","True","Game","Reviewed in the United States on February 18, 2021",2021,"February","Thursday","2021/02","Q1",2021 Q1,"the United States"
"B079XX3P4R",2021-02-16,"Wasn't expecting much, turned out to be a great movie. Laughed out loud more than I would have thought. Definitely would recommend to anyone that needs a good laugh.","",0,NA,5,"R3L9OC82J4X09W","Great Movie","Jon Thompson","True","Game","Reviewed in the United States on February 16, 2021",2021,"February","Tuesday","2021/02","Q1",2021 Q1,"the United States"
"B079XX3P4R",2021-02-09,"Choc-full of stereotypes and thus prejudice. China glorification on top of it. ""China is the future."" In that they're right.","",0,NA,1,"R39BEHHDAY58SD","Predictable","Val","True","Game","Reviewed in the United States on February 9, 2021",2021,"February","Tuesday","2021/02","Q1",2021 Q1,"the United States"
"B079XX3P4R",2021-02-07,"It was entertaining and funny. It is similar to that genre but makes you laugh all thale way","",0,NA,4,"R4LZFTST4RZHW","Funny","Chris babbin","False","Game","Reviewed in the United States on February 7, 2021",2021,"February","Sunday","2021/02","Q1",2021 Q1,"the United States"
"B079XX3P4R",2021-02-05,"It is funny, engaging, weird, and quirky. It is believable and just a load of fun to watch! I've watched it 3x's now since I first saw it as I bought it for my movie collection.","",0,NA,5,"ROVALUQX6ERKP","Great movie for shenanigans","Lahrian","True","Game","Reviewed in the United States on February 5, 2021",2021,"February","Friday","2021/02","Q1",2021 Q1,"the United States"
"B079XX3P4R",2021-02-01,"I thought I recd Blu Ray instead of DVD as ordered. I contacted them and they were quick to respond. Upon further investigating I realized that I had recd both DVD And Blu Ray disc even though outside of the pkg said Blu Ray. the DVD was hidden under streaming and download papers. All is good.","",0,NA,5,"R2G386KYT6IQLV","DVD vs Blu Ray","Debra Reihm","True","Game","Reviewed in the United States on February 1, 2021",2021,"February","Monday","2021/02","Q1",2021 Q1,"the United States"
"B079XX3P4R",2021-02-01,"This was a great movie. One for the entire family. Could not stop laughing.","",0,NA,5,"ROTJQK2TZSDZF","So Funny","Debra Safford","True","Game","Reviewed in the United States on February 1, 2021",2021,"February","Monday","2021/02","Q1",2021 Q1,"the United States"
"B079XX3P4R",2021-01-30,"As silly as the plot is, it's a real fun movie. The dynamic between an overly competitive couple and the husband's brother is perfectly played. Enjoy it! It's that good.","",0,NA,5,"R2222OB5NULBW5","I love this movie","Angela Darling","True","Game","Reviewed in the United States on January 30, 2021",2021,"January","Saturday","2021/01","Q1",2021 Q1,"the United States"
"B079XX3P4R",2021-01-29,"Funny. Some good twists that kept you interested.","",0,NA,4,"R233QLI5DTZ584","Good","Larry","True","Game","Reviewed in the United States on January 29, 2021",2021,"January","Friday","2021/01","Q1",2021 Q1,"the United States"
"B079XX3P4R",2021-01-27,"Man is she cute!","",0,NA,5,"R3HPWVOI9GLDTF","Mmmmmmm","jonsie","True","Game","Reviewed in the United States on January 27, 2021",2021,"January","Wednesday","2021/01","Q1",2021 Q1,"the United States"
"B079XX3P4R",2021-01-23,"loved it","",0,NA,5,"R3JJ38PPJI2HYV","awesome fun","Charles","True","Game","Reviewed in the United States on January 23, 2021",2021,"January","Saturday","2021/01","Q1",2021 Q1,"the United States"
"B079XX3P4R",2021-01-19,"""Game Night"" is among my favorite comedies to come out over the past few years. This high concept laugh-riot benefits from a creative script, fantastic visual direction and a wonderful cast. Max and Annie are a competitive couple who bonded over their love of gaming and trivia, and host a weekly ""game night"" with their friends. However, things take an interesting turn when Max's wealthy and successful brother Brooks is really kidnapped during a murder-mystery-style role-playing game. Convinced his disappearance is all ""part of the game,"" the group sets out to solve the mystery... only to get pulled into a real-life conflict and a life-or-death adventure. The writing is top-notch for such a silly film. The story is fun and fluid, with a great sense of pace and some clever and subversive twists to keep you on your toes. It's also just really darned funny - there are tons of laughs to be had with the film. I also absolutely adore the direction courtesy John Francis Daley and Jonathan Goldstein. There are so many fun and engaging sequences, and some really creative choices being made. They also load the film with references to gaming at large - for example, fantastic establishing shots utilizing the ""tilt-shift"" photographic technique that makes them look like miniatures on a game board. Or a chase scene utilizing mounted camera angles similar to a racing video-game. It's very well-done. And the cast is just wonderful. I've always been a fan of lead star Jason Bateman, and he's as charming and likable as ever. I also gotta give special commendation to Rachel McAdams, who is adorable - and hilarious - as Annie. I was very pleasantly surprised by her comedic chops. But I gotta give the biggest shout-out to Jesse Plemons in a small but memorable supporting role as Max and Annie's creepy neighbor Gary. He supplies some of the film's biggest belly-laughs. As for the Blu-Ray? Well, it's a bit sparse on bonus content, really only featuring a gag-reel and a making-of featurette. But for what they are, they are good fun to watch. And as expected, the A/V quality is quite good for an HD release. The picture quality is nice and the audio sounds crisp and clean. It's just a shame that movies like this aren't getting proper 4K UHD physical releases. For a film that's as well-directed as this is, and loaded with as many visual flourishes as there are, this movie deserves to seen in 4K quality. I'd happily double-dip to own this on a 4K disc. But until that happens, the Blu-Ray is totally serviceable. If you're looking for a clever comedy, I absolutely have to give ""Game Night"" my highest recommendation. It's hilarious and well-made, and the Blu-Ray is a very solid release. 5 out of 5.","",0,NA,5,"R12A2EXG2M35SV","""Game Night""- One of the best mainstream comedies of the past decade!","TheoStix","False","Game","Reviewed in the United States on January 19, 2021",2021,"January","Tuesday","2021/01","Q1",2021 Q1,"the United States"
